soil_type	pH	sample_id	sample_label	replicate	soil_g	measured_percS	WP	water_PerTotalSoil	water_perDrySoil	bulk_density_gPercm3	volumetric_moisture_perTotSoil_rhoW	volumetric_moisture_perDrySoil_rhoW	time_min	h2_ppmv_raw	bulk_vol_soil_ml	porosity	vol_solids_ml	bottle_vol_ml	vol_HS_ml	vol_HS_dilution	h2_ppm_InDilution	h2_ppmv_dil_corr
Meadow	4.6	40	40	1	2	28.7	-0.6	0.151	0.178	0.81	0.122	0.144	124	0.068	2	0.609	0.782	240	239.218	2	0.5	0.064
Meadow	4.6	40	40	1	2	28.7	-0.6	0.151	0.178	0.81	0.122	0.144	143	0.036	2	0.609	0.782	240	239.218	2	0.5	0.032
Meadow	4.6	40	40	1	2	28.7	-0.6	0.151	0.178	0.81	0.122	0.144	156	0.032	2	0.609	0.782	240	239.218	2	0.5	0.028
Meadow	4.6	40	40	2	2	25.7	-1.1	0.137	0.159	0.81	0.111	0.129	0	0.485	2	0.609	0.782	240	239.218	2	0.5	0.485
Meadow	4.6	40	40	2	2	25.7	-1.1	0.137	0.159	0.81	0.111	0.129	13	0.285	2	0.609	0.782	240	239.218	2	0.5	0.283
Meadow	4.6	40	40	2	2	25.7	-1.1	0.137	0.159	0.81	0.111	0.129	34	0.216	2	0.609	0.782	240	239.218	2	0.5	0.214
Meadow	4.6	40	40	2	2	25.7	-1.1	0.137	0.159	0.81	0.111	0.129	43	0.186	2	0.609	0.782	240	239.218	2	0.5	0.183
Meadow	4.6	40	40	2	2	25.7	-1.1	0.137	0.159	0.81	0.111	0.129	56	0.15	2	0.609	0.782	240	239.218	2	0.5	0.147
Meadow	4.6	40	40	2	2	25.7	-1.1	0.137	0.159	0.81	0.111	0.129	70	0.065	2	0.609	0.782	240	239.218	2	0.5	0.061
Meadow	4.6	40	40	2	2	25.7	-1.1	0.137	0.159	0.81	0.111	0.129	74	0.052	2	0.609	0.782	240	239.218	2	0.5	0.048
Meadow	4.6	40	40	2	2	25.7	-1.1	0.137	0.159	0.81	0.111	0.129	87	0.07	2	0.609	0.782	240	239.218	2	0.5	0.066
Meadow	4.6	40	40	2	2	25.7	-1.1	0.137	0.159	0.81	0.111	0.129	104	0.049	2	0.609	0.782	240	239.218	2	0.5	0.045
Meadow	4.6	40	40	2	2	25.7	-1.1	0.137	0.159	0.81	0.111	0.129	124	0.015	2	0.609	0.782	240	239.218	2	0.5	0.011
Meadow	4.6	40	40	3	2	31.1	-0.5	0.162	0.193	0.81	0.131	0.156	0	0.464	2	0.609	0.782	240	239.218	2	0.5	0.464
Meadow	4.6	40	40	3	2	31.1	-0.5	0.162	0.193	0.81	0.131	0.156	12	0.371	2	0.609	0.782	240	239.218	2	0.5	0.370
Meadow	4.6	40	40	3	2	31.1	-0.5	0.162	0.193	0.81	0.131	0.156	25	0.235	2	0.609	0.782	240	239.218	2	0.5	0.233
Meadow	4.6	40	40	3	2	31.1	-0.5	0.162	0.193	0.81	0.131	0.156	42	0.166	2	0.609	0.782	240	239.218	2	0.5	0.163
Meadow	4.6	40	40	3	2	31.1	-0.5	0.162	0.193	0.81	0.131	0.156	56	0.095	2	0.609	0.782	240	239.218	2	0.5	0.092
Meadow	4.6	40	40	3	2	31.1	-0.5	0.162	0.193	0.81	0.131	0.156	73	0.093	2	0.609	0.782	240	239.218	2	0.5	0.090
Meadow	4.6	40	40	3	2	31.1	-0.5	0.162	0.193	0.81	0.131	0.156	86	0.083	2	0.609	0.782	240	239.218	2	0.5	0.080
Meadow	4.6	40	40	3	2	31.1	-0.5	0.162	0.193	0.81	0.131	0.156	103	0.058	2	0.609	0.782	240	239.218	2	0.5	0.054
Meadow	4.6	40	40	3	2	31.1	-0.5	0.162	0.193	0.81	0.131	0.156	123	0.038	2	0.609	0.782	240	239.218	2	0.5	0.034
Meadow	4.6	40	40	3	2	31.1	-0.5	0.162	0.193	0.81	0.131	0.156	137	0.025	2	0.609	0.782	240	239.218	2	0.5	0.021
Meadow	4.6	50	50	1	2	49	-0.15	0.233	0.304	0.81	0.189	0.246	0	0.567	2	0.609	0.782	240	239.218	2	0.5	0.568
Meadow	4.6	50	50	1	2	49	-0.15	0.233	0.304	0.81	0.189	0.246	18	0.416	2	0.609	0.782	240	239.218	2	0.5	0.415
Meadow	4.6	50	50	1	2	49	-0.15	0.233	0.304	0.81	0.189	0.246	32	0.31	2	0.609	0.782	240	239.218	2	0.5	0.308
Meadow	4.6	50	50	1	2	49	-0.15	0.233	0.304	0.81	0.189	0.246	46	0.295	2	0.609	0.782	240	239.218	2	0.5	0.293
Meadow	4.6	50	50	1	2	49	-0.15	0.233	0.304	0.81	0.189	0.246	61	0.162	2	0.609	0.782	240	239.218	2	0.5	0.159
Meadow	4.6	50	50	1	2	49	-0.15	0.233	0.304	0.81	0.189	0.246	76	0.125	2	0.609	0.782	240	239.218	2	0.5	0.122
Meadow	4.6	50	50	1	2	49	-0.15	0.233	0.304	0.81	0.189	0.246	95	0.105	2	0.609	0.782	240	239.218	2	0.5	0.102
Meadow	4.6	50	50	1	2	49	-0.15	0.233	0.304	0.81	0.189	0.246	115	0.104	2	0.609	0.782	240	239.218	2	0.5	0.101
Meadow	4.6	50	50	1	2	49	-0.15	0.233	0.304	0.81	0.189	0.246	134	0.064	2	0.609	0.782	240	239.218	2	0.5	0.060
Meadow	4.6	50	50	2	2	50	-0.23	0.237	0.31	0.81	0.192	0.251	0	0.539	2	0.609	0.782	240	239.218	2	0.5	0.539
Meadow	4.6	50	50	2	2	50	-0.23	0.237	0.31	0.81	0.192	0.251	16	0.339	2	0.609	0.782	240	239.218	2	0.5	0.338
Meadow	4.6	50	50	2	2	50	-0.23	0.237	0.31	0.81	0.192	0.251	29	0.226	2	0.609	0.782	240	239.218	2	0.5	0.224
Meadow	4.6	50	50	2	2	50	-0.23	0.237	0.31	0.81	0.192	0.251	45	0.228	2	0.609	0.782	240	239.218	2	0.5	0.226
Meadow	4.6	50	50	2	2	50	-0.23	0.237	0.31	0.81	0.192	0.251	58	0.2	2	0.609	0.782	240	239.218	2	0.5	0.197
Meadow	4.6	50	50	2	2	50	-0.23	0.237	0.31	0.81	0.192	0.251	74	0.148	2	0.609	0.782	240	239.218	2	0.5	0.145
Meadow	4.6	50	50	2	2	50	-0.23	0.237	0.31	0.81	0.192	0.251	93	0.101	2	0.609	0.782	240	239.218	2	0.5	0.098
Meadow	4.6	50	50	2	2	50	-0.23	0.237	0.31	0.81	0.192	0.251	112	0.069	2	0.609	0.782	240	239.218	2	0.5	0.065
Meadow	4.6	50	50	2	2	50	-0.23	0.237	0.31	0.81	0.192	0.251	132	0.052	2	0.609	0.782	240	239.218	2	0.5	0.048
Meadow	4.6	50	50	3	2	48.1	-0.15	0.23	0.298	0.81	0.186	0.241	0	0.519	2	0.609	0.782	240	239.218	2	0.5	0.519
Meadow	4.6	50	50	3	2	48.1	-0.15	0.23	0.298	0.81	0.186	0.241	13	0.396	2	0.609	0.782	240	239.218	2	0.5	0.395
Meadow	4.6	50	50	3	2	48.1	-0.15	0.23	0.298	0.81	0.186	0.241	27	0.331	2	0.609	0.782	240	239.218	2	0.5	0.330
Meadow	4.6	50	50	3	2	48.1	-0.15	0.23	0.298	0.81	0.186	0.241	42	0.207	2	0.609	0.782	240	239.218	2	0.5	0.205
Meadow	4.6	50	50	3	2	48.1	-0.15	0.23	0.298	0.81	0.186	0.241	55	0.184	2	0.609	0.782	240	239.218	2	0.5	0.181
Meadow	4.6	50	50	3	2	48.1	-0.15	0.23	0.298	0.81	0.186	0.241	71	0.147	2	0.609	0.782	240	239.218	2	0.5	0.144
Meadow	4.6	50	50	3	2	48.1	-0.15	0.23	0.298	0.81	0.186	0.241	90	0.091	2	0.609	0.782	240	239.218	2	0.5	0.088
Meadow	4.6	50	50	3	2	48.1	-0.15	0.23	0.298	0.81	0.186	0.241	111	0.098	2	0.609	0.782	240	239.218	2	0.5	0.095
Meadow	4.6	50	50	3	2	48.1	-0.15	0.23	0.298	0.81	0.186	0.241	129	0.068	2	0.609	0.782	240	239.218	2	0.5	0.064
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	0	0.447	2	0.609	0.782	240	239.218	2	0.5	0.447
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	15	0.399	2	0.609	0.782	240	239.218	2	0.5	0.398
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	31	0.398	2	0.609	0.782	240	239.218	2	0.5	0.397
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	45	0.449	2	0.609	0.782	240	239.218	2	0.5	0.449
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	60	0.354	2	0.609	0.782	240	239.218	2	0.5	0.353
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	75	0.392	2	0.609	0.782	240	239.218	2	0.5	0.391
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	95	0.361	2	0.609	0.782	240	239.218	2	0.5	0.360
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	115	0.28	2	0.609	0.782	240	239.218	2	0.5	0.278
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	135	0.298	2	0.609	0.782	240	239.218	2	0.5	0.296
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	167	0.262	2	0.609	0.782	240	239.218	2	0.5	0.260
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	207	0.288	2	0.609	0.782	240	239.218	2	0.5	0.286
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	242	0.265	2	0.609	0.782	240	239.218	2	0.5	0.263
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	274	0.277	2	0.609	0.782	240	239.218	2	0.5	0.275
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	311	0.259	2	0.609	0.782	240	239.218	2	0.5	0.257
Meadow	4.6	7	7	1	2	6.7	-61.4	0.04	0.041	0.81	0.032	0.033	342	0.217	2	0.609	0.782	240	239.218	2	0.5	0.215
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	0	0.464	2	0.609	0.782	240	239.218	2	0.5	0.464
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	15	0.418	2	0.609	0.782	240	239.218	2	0.5	0.417
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	30	0.384	2	0.609	0.782	240	239.218	2	0.5	0.383
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	45	0.313	2	0.609	0.782	240	239.218	2	0.5	0.311
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	60	0.341	2	0.609	0.782	240	239.218	2	0.5	0.340
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	75	0.261	2	0.609	0.782	240	239.218	2	0.5	0.259
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	95	0.251	2	0.609	0.782	240	239.218	2	0.5	0.249
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	115	0.281	2	0.609	0.782	240	239.218	2	0.5	0.279
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	135	0.292	2	0.609	0.782	240	239.218	2	0.5	0.290
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	167	0.212	2	0.609	0.782	240	239.218	2	0.5	0.210
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	208	0.188	2	0.609	0.782	240	239.218	2	0.5	0.185
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	242	0.167	2	0.609	0.782	240	239.218	2	0.5	0.164
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	275	0.136	2	0.609	0.782	240	239.218	2	0.5	0.133
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	311	0.121	2	0.609	0.782	240	239.218	2	0.5	0.118
Meadow	4.6	7	7	2	2	8.3	-36.1	0.049	0.052	0.81	0.040	0.042	342	0.109	2	0.609	0.782	240	239.218	2	0.5	0.106
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	0	0.475	2	0.609	0.782	240	239.218	2	0.5	0.475
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	15	0.461	2	0.609	0.782	240	239.218	2	0.5	0.461
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	31	0.405	2	0.609	0.782	240	239.218	2	0.5	0.404
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	45	0.338	2	0.609	0.782	240	239.218	2	0.5	0.337
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	60	0.464	2	0.609	0.782	240	239.218	2	0.5	0.464
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	75	0.417	2	0.609	0.782	240	239.218	2	0.5	0.416
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	95	0.387	2	0.609	0.782	240	239.218	2	0.5	0.386
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	115	0.312	2	0.609	0.782	240	239.218	2	0.5	0.310
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	135	0.323	2	0.609	0.782	240	239.218	2	0.5	0.322
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	167	0.329	2	0.609	0.782	240	239.218	2	0.5	0.328
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	208	0.265	2	0.609	0.782	240	239.218	2	0.5	0.263
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	242	0.302	2	0.609	0.782	240	239.218	2	0.5	0.300
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	275	0.301	2	0.609	0.782	240	239.218	2	0.5	0.299
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	311	0.246	2	0.609	0.782	240	239.218	2	0.5	0.244
Meadow	4.6	7	7	3	2	7	-53.1	0.042	0.043	0.81	0.034	0.035	342	0.281	2	0.609	0.782	240	239.218	2	0.5	0.279
Meadow	4.6	5	5	1	2	4.8	-118.6	0.029	0.03	0.81	0.023	0.024	0	0.489	2	0.609	0.782	240	239.218	2	0.5	0.489
Meadow	4.6	5	5	1	2	4.8	-118.6	0.029	0.03	0.81	0.023	0.024	12	0.529	2	0.609	0.782	240	239.218	2	0.5	0.529
Meadow	4.6	5	5	1	2	4.8	-118.6	0.029	0.03	0.81	0.023	0.024	48	0.469	2	0.609	0.782	240	239.218	2	0.5	0.469
Meadow	4.6	5	5	1	2	4.8	-118.6	0.029	0.03	0.81	0.023	0.024	72	0.5	2	0.609	0.782	240	239.218	2	0.5	0.500
Meadow	4.6	5	5	1	2	4.8	-118.6	0.029	0.03	0.81	0.023	0.024	119	0.514	2	0.609	0.782	240	239.218	2	0.5	0.514
Meadow	4.6	5	5	1	2	4.8	-118.6	0.029	0.03	0.81	0.023	0.024	152	0.459	2	0.609	0.782	240	239.218	2	0.5	0.459
Meadow	4.6	5	5	2	2	4.7	-116.6	0.029	0.029	0.81	0.023	0.023	0	0.58	2	0.609	0.782	240	239.218	2	0.5	0.581
Meadow	4.6	5	5	2	2	4.7	-116.6	0.029	0.029	0.81	0.023	0.023	12	0.489	2	0.609	0.782	240	239.218	2	0.5	0.489
Meadow	4.6	5	5	2	2	4.7	-116.6	0.029	0.029	0.81	0.023	0.023	48	0.497	2	0.609	0.782	240	239.218	2	0.5	0.497
Meadow	4.6	5	5	2	2	4.7	-116.6	0.029	0.029	0.81	0.023	0.023	71	0.516	2	0.609	0.782	240	239.218	2	0.5	0.516
Meadow	4.6	5	5	2	2	4.7	-116.6	0.029	0.029	0.81	0.023	0.023	119	0.508	2	0.609	0.782	240	239.218	2	0.5	0.508
Meadow	4.6	5	5	2	2	4.7	-116.6	0.029	0.029	0.81	0.023	0.023	151	0.52	2	0.609	0.782	240	239.218	2	0.5	0.520
Meadow	4.6	5	5	3	2	4.8	-116.5	0.029	0.03	0.81	0.023	0.024	0	0.538	2	0.609	0.782	240	239.218	2	0.5	0.538
Meadow	4.6	5	5	3	2	4.8	-116.5	0.029	0.03	0.81	0.023	0.024	34	0.544	2	0.609	0.782	240	239.218	2	0.5	0.544
Meadow	4.6	5	5	3	2	4.8	-116.5	0.029	0.03	0.81	0.023	0.024	58	0.548	2	0.609	0.782	240	239.218	2	0.5	0.548
Meadow	4.6	5	5	3	2	4.8	-116.5	0.029	0.03	0.81	0.023	0.024	105	0.471	2	0.609	0.782	240	239.218	2	0.5	0.471
Meadow	4.6	5	5	3	2	4.8	-116.5	0.029	0.03	0.81	0.023	0.024	119	0.518	2	0.609	0.782	240	239.218	2	0.5	0.518
Meadow	4.6	5	5	3	2	4.8	-116.5	0.029	0.03	0.81	0.023	0.024	152	0.534	2	0.609	0.782	240	239.218	2	0.5	0.534
Meadow	4.6	air-dried	air-dried	1	2	5.6	-105.11	0.033	0.035	0.81	0.027	0.028	0	0.538	2	0.609	0.782	240	239.218	2	0.5	0.538
Meadow	4.6	air-dried	air-dried	1	2	5.6	-105.11	0.033	0.035	0.81	0.027	0.028	30	0.487	2	0.609	0.782	240	239.218	2	0.5	0.487
Meadow	4.6	air-dried	air-dried	1	2	5.6	-105.11	0.033	0.035	0.81	0.027	0.028	68	0.526	2	0.609	0.782	240	239.218	2	0.5	0.526
Meadow	4.6	air-dried	air-dried	1	2	5.6	-105.11	0.033	0.035	0.81	0.027	0.028	102	0.599	2	0.609	0.782	240	239.218	2	0.5	0.600
Meadow	4.6	air-dried	air-dried	1	2	5.6	-105.11	0.033	0.035	0.81	0.027	0.028	129	0.539	2	0.609	0.782	240	239.218	2	0.5	0.539
Meadow	4.6	air-dried	air-dried	2	2	5.5	-114.44	0.033	0.034	0.81	0.027	0.028	0	0.588	2	0.609	0.782	240	239.218	2	0.5	0.589
Meadow	4.6	air-dried	air-dried	2	2	5.5	-114.44	0.033	0.034	0.81	0.027	0.028	30	0.489	2	0.609	0.782	240	239.218	2	0.5	0.489
Meadow	4.6	air-dried	air-dried	2	2	5.5	-114.44	0.033	0.034	0.81	0.027	0.028	72	0.553	2	0.609	0.782	240	239.218	2	0.5	0.553
Meadow	4.6	air-dried	air-dried	2	2	5.5	-114.44	0.033	0.034	0.81	0.027	0.028	101	0.589	2	0.609	0.782	240	239.218	2	0.5	0.590
Meadow	4.6	air-dried	air-dried	2	2	5.5	-114.44	0.033	0.034	0.81	0.027	0.028	128	0.485	2	0.609	0.782	240	239.218	2	0.5	0.485
Meadow	4.6	air-dried	air-dried	3	2	5.4	-113.9	0.032	0.033	0.81	0.026	0.027	0	0.519	2	0.609	0.782	240	239.218	2	0.5	0.519
Meadow	4.6	air-dried	air-dried	3	2	5.4	-113.9	0.032	0.033	0.81	0.026	0.027	30	0.492	2	0.609	0.782	240	239.218	2	0.5	0.492
Meadow	4.6	air-dried	air-dried	3	2	5.4	-113.9	0.032	0.033	0.81	0.026	0.027	72	0.544	2	0.609	0.782	240	239.218	2	0.5	0.544
Meadow	4.6	air-dried	air-dried	3	2	5.4	-113.9	0.032	0.033	0.81	0.026	0.027	100	0.501	2	0.609	0.782	240	239.218	2	0.5	0.501
Meadow	4.6	air-dried	air-dried	3	2	5.4	-113.9	0.032	0.033	0.81	0.026	0.027	128	0.482	2	0.609	0.782	240	239.218	2	0.5	0.482
PB_sand	4.1	1.5	1.5	1	4	1.2	-95.4	0.005	0.004	1.367	0.007	0.005	0	0.450	3	0.421	1.737	240	238.263	2	0.6	0.449
PB_sand	4.1	1.5	1.5	1	4	1.2	-95.4	0.005	0.004	1.367	0.007	0.005	15	0.486	3	0.421	1.737	241	239.263	2	0.5	0.486
PB_sand	4.1	1.5	1.5	1	4	1.2	-95.4	0.005	0.004	1.367	0.007	0.005	27	0.452	3	0.421	1.737	242	240.263	2	0.5	0.452
PB_sand	4.1	1.5	1.5	1	4	1.2	-95.4	0.005	0.004	1.367	0.007	0.005	51	0.441	3	0.421	1.737	243	241.263	2	0.5	0.441
PB_sand	4.1	1.5	1.5	1	4	1.2	-95.4	0.005	0.004	1.367	0.007	0.005	73	0.463	3	0.421	1.737	244	242.263	2	0.5	0.463
PB_sand	4.1	1.5	1.5	1	4	1.2	-95.4	0.005	0.004	1.367	0.007	0.005	93	0.450	3	0.421	1.737	245	243.263	2	0.5	0.449
PB_sand	4.1	1.5	1.5	1	4	1.2	-95.4	0.005	0.004	1.367	0.007	0.005	118	0.402	3	0.421	1.737	246	244.263	2	0.5	0.401
PB_sand	4.1	1.5	1.5	1	4	1.2	-95.4	0.005	0.004	1.367	0.007	0.005	122	0.416	3	0.421	1.737	247	245.263	2	0.5	0.416
PB_sand	4.1	1.5	1.5	2	4	1.1	-91.84	0.004	0.003	1.367	0.005	0.004	0	0.484	3	0.421	1.737	248	246.263	2	0.6	0.483
PB_sand	4.1	1.5	1.5	2	4	1.1	-91.84	0.004	0.003	1.367	0.005	0.004	14	0.436	3	0.421	1.737	249	247.263	2	0.5	0.436
PB_sand	4.1	1.5	1.5	2	4	1.1	-91.84	0.004	0.003	1.367	0.005	0.004	27	0.445	3	0.421	1.737	250	248.263	2	0.5	0.444
PB_sand	4.1	1.5	1.5	2	4	1.1	-91.84	0.004	0.003	1.367	0.005	0.004	51	0.421	3	0.421	1.737	251	249.263	2	0.5	0.420
PB_sand	4.1	1.5	1.5	2	4	1.1	-91.84	0.004	0.003	1.367	0.005	0.004	72	0.368	3	0.421	1.737	252	250.263	2	0.5	0.367
PB_sand	4.1	1.5	1.5	2	4	1.1	-91.84	0.004	0.003	1.367	0.005	0.004	93	0.415	3	0.421	1.737	253	251.263	2	0.5	0.414
PB_sand	4.1	1.5	1.5	2	4	1.1	-91.84	0.004	0.003	1.367	0.005	0.004	121	0.448	3	0.421	1.737	254	252.263	2	0.5	0.447
PB_sand	4.1	1.5	1.5	3	4	0.9	-94.21	0.004	0.003	1.367	0.005	0.004	0	0.472	3	0.421	1.737	255	253.263	2	0.6	0.471
PB_sand	4.1	1.5	1.5	3	4	0.9	-94.21	0.004	0.003	1.367	0.005	0.004	12	0.451	3	0.421	1.737	256	254.263	2	0.5	0.451
PB_sand	4.1	1.5	1.5	3	4	0.9	-94.21	0.004	0.003	1.367	0.005	0.004	25	0.468	3	0.421	1.737	257	255.263	2	0.5	0.468
PB_sand	4.1	1.5	1.5	3	4	0.9	-94.21	0.004	0.003	1.367	0.005	0.004	49	0.419	3	0.421	1.737	258	256.263	2	0.5	0.419
PB_sand	4.1	1.5	1.5	3	4	0.9	-94.21	0.004	0.003	1.367	0.005	0.004	70	0.433	3	0.421	1.737	259	257.263	2	0.5	0.432
PB_sand	4.1	1.5	1.5	3	4	0.9	-94.21	0.004	0.003	1.367	0.005	0.004	91	0.445	3	0.421	1.737	260	258.263	2	0.5	0.445
PB_sand	4.1	1.5	1.5	3	4	0.9	-94.21	0.004	0.003	1.367	0.005	0.004	119	0.456	3	0.421	1.737	261	259.263	2	0.5	0.455
PB_sand	4.1	2	2	1	4	1.8	-89.5	0.007	0.007	1.367	0.010	0.010	0	0.470	3	0.421	1.737	240	238.263	2	0.6	0.468
PB_sand	4.1	2	2	1	4	1.8	-89.5	0.007	0.007	1.367	0.010	0.010	4	0.383	3	0.421	1.737	240	238.263	2	0.6	0.381
PB_sand	4.1	2	2	1	4	1.8	-89.5	0.007	0.007	1.367	0.010	0.010	18	0.422	3	0.421	1.737	240	238.263	2	0.6	0.420
PB_sand	4.1	2	2	1	4	1.8	-89.5	0.007	0.007	1.367	0.010	0.010	30	0.424	3	0.421	1.737	240	238.263	2	0.6	0.423
PB_sand	4.1	2	2	1	4	1.8	-89.5	0.007	0.007	1.367	0.010	0.010	52	0.400	3	0.421	1.737	240	238.263	2	0.6	0.398
PB_sand	4.1	2	2	1	4	1.8	-89.5	0.007	0.007	1.367	0.010	0.010	89	0.377	3	0.421	1.737	240	238.263	2	0.6	0.376
PB_sand	4.1	2	2	1	4	1.8	-89.5	0.007	0.007	1.367	0.010	0.010	152	0.434	3	0.421	1.737	240	238.263	2	0.6	0.433
PB_sand	4.1	2	2	1	4	1.8	-89.5	0.007	0.007	1.367	0.010	0.010	217	0.318	3	0.421	1.737	240	238.263	2	0.6	0.316
PB_sand	4.1	2	2	1	4	1.8	-89.5	0.007	0.007	1.367	0.010	0.010	273	0.339	3	0.421	1.737	240	238.263	2	0.6	0.337
PB_sand	4.1	2	2	1	4	1.8	-89.5	0.007	0.007	1.367	0.010	0.010	365	0.323	3	0.421	1.737	240	238.263	2	0.6	0.321
PB_sand	4.1	2	2	1	4	1.8	-89.5	0.007	0.007	1.367	0.010	0.010	498	0.313	3	0.421	1.737	240	238.263	2	0.6	0.311
PB_sand	4.1	2	2	2	4	1.5	-72.17	0.006	0.006	1.367	0.008	0.008	0	0.408	3	0.421	1.737	240	238.263	2	0.6	0.407
PB_sand	4.1	2	2	2	4	1.5	-72.17	0.006	0.006	1.367	0.008	0.008	13	0.410	3	0.421	1.737	240	238.263	2	0.6	0.408
PB_sand	4.1	2	2	2	4	1.5	-72.17	0.006	0.006	1.367	0.008	0.008	25	0.389	3	0.421	1.737	240	238.263	2	0.6	0.387
PB_sand	4.1	2	2	2	4	1.5	-72.17	0.006	0.006	1.367	0.008	0.008	48	0.354	3	0.421	1.737	240	238.263	2	0.6	0.352
PB_sand	4.1	2	2	2	4	1.5	-72.17	0.006	0.006	1.367	0.008	0.008	84	0.381	3	0.421	1.737	240	238.263	2	0.6	0.379
PB_sand	4.1	2	2	2	4	1.5	-72.17	0.006	0.006	1.367	0.008	0.008	155	0.244	3	0.421	1.737	240	238.263	2	0.6	0.241
PB_sand	4.1	2	2	2	4	1.5	-72.17	0.006	0.006	1.367	0.008	0.008	213	0.290	3	0.421	1.737	240	238.263	2	0.6	0.287
PB_sand	4.1	2	2	2	4	1.5	-72.17	0.006	0.006	1.367	0.008	0.008	269	0.289	3	0.421	1.737	240	238.263	2	0.6	0.286
PB_sand	4.1	2	2	2	4	1.5	-72.17	0.006	0.006	1.367	0.008	0.008	361	0.248	3	0.421	1.737	240	238.263	2	0.6	0.245
PB_sand	4.1	2	2	2	4	1.5	-72.17	0.006	0.006	1.367	0.008	0.008	493	0.146	3	0.421	1.737	240	238.263	2	0.6	0.142
PB_sand	4.1	2	2	3	4	1.3	-89.73	0.005	0.005	1.367	0.007	0.007	0	0.503	3	0.421	1.737	240	238.263	2	0.6	0.502
PB_sand	4.1	2	2	3	4	1.3	-89.73	0.005	0.005	1.367	0.007	0.007	13	0.398	3	0.421	1.737	240	238.263	2	0.6	0.396
PB_sand	4.1	2	2	3	4	1.3	-89.73	0.005	0.005	1.367	0.007	0.007	25	0.421	3	0.421	1.737	240	238.263	2	0.6	0.419
